"Region","BevHSIR.mn","BevHSIR.sd","HSIR.mn","HSIR.sd","HSIR_24.mn","HSIR_24.sd","Fr.Sal6.mn2","Fr.Sal6.sd","Fr.Temp22.mn2","Fr.Temp22.sd","Fr.Temp24.mn2","Fr.Temp24.sd","Pr.Turb12.mn2","Pr.Turb12.sd","Sal.mn2","Sal.sd","Temp.mn2","Temp.sd","MaxSpd.mn2","MaxSpd.sd"
"Confluence",0.37447707342089,0.162141965952131,0.219695725863774,0.257323196583089,0.361453829694842,0.16635434413498,0.421206858846694,0.413055326703262,0.493219073093102,0.384983853045584,0.970853479520041,0.0876072875728176,0.538595395148261,0.102097659475608,7.6893957793345,4.36903141763549,21.0402116264539,2.58185817248451,0.53006209685111,0.0274197641004729
"East Delta",0.441635612014766,0.0444809735153316,0.152927341633658,0.206987599326184,0.185938125301595,0.203017956468049,1,0,0.359150069195875,0.448764354774568,0.424405782665055,0.437186567876242,0.028348083650697,0.0584465781751317,0.163721663750524,0.0599591179479816,22.9060690738436,4.25206791984648,0.210633195916286,0.0151455266012285
"Lower Sacramento River",0.492854042007222,0.165920883553754,0.226364838070635,0.285994297206604,0.421786917682416,0.192332244567936,0.681422158599404,0.357108081506618,0.400167685887632,0.423958470239761,0.879626041143407,0.188262582924031,0.403354725500914,0.0799245287373549,4.54774262595779,3.28740652593829,21.2140389002784,3.1093002933081,0.475757033645261,0.0221773611763532
"Lower San Joaquin River",0.459157984484812,0.0954529720008345,0.160990167955593,0.246976156588086,0.281242699458002,0.198051400635662,0.964406631223877,0.0479613082671418,0.316885787275415,0.46957356034537,0.575848366079765,0.35215771559927,0.107181798725582,0.137909574697284,2.13251066681419,1.26541591005863,22.4929310327881,3.18233330062318,0.32449268183072,0.013517005376311
"NE Suisun",0.345048551046528,0.105857614040114,0.2161819162227,0.17486948133719,0.342535538129682,0.106132033076808,0.0917002453835987,0.259604699386597,0.614790781119189,0.346077852707629,0.994017387351268,0.0183460364882863,0.800295262447904,0.13143761081145,13.0413928400843,4.80313408353203,20.8799158063603,2.25815877902173,0.460539716456671,0.0211176039449102
"NW Suisun",0.317004569647374,0.0297413551121227,0.190463209894694,0.105858139136894,0.313449708032487,0.0291820076764338,0.0281508682269432,0.0826598349917414,0.700450380657094,0.269911150758383,0.993064213479249,0.0210088074256572,0.830438307924045,0.132999001816605,15.8910703396891,4.44033129126978,20.1034489479175,2.36114590531535,0.455452887489945,0.0331164533789779
"SE Suisun",0.227471782495178,0.0834154239959245,0.138328512577305,0.131441197769886,0.226430366645115,0.0835045053475041,0.0967095039071253,0.212372022200711,0.565829381989424,0.390539351419161,0.99590727413363,0.0128806579848808,0.69482565880937,0.146986603343305,13.7042458795787,4.77717247910938,20.9895746095591,2.29079871050772,0.812847666706549,0.0402078468105037
"SW Suisun",0.16045749622159,0.0230863369266328,0.103190943745636,0.0509581478101649,0.160381327482207,0.0230540918862235,0.00417600397588866,0.0130929078698383,0.675690368027416,0.34163802613796,0.999515660230208,0.00153161683394552,0.67064934983599,0.129812592134339,20.2238224615067,3.94585004599267,20.7365489728561,2.26899450370084,0.871924330747487,0.0617698796195189
"Sacramento River",0.422557172724299,0.0212986456729786,0.201786132756804,0.198922563777395,0.247995834110988,0.18378299767125,0.998237334117015,0.00289832991309766,0.505772420108295,0.49530422105682,0.580188307887315,0.460815504900006,0.0140285337486587,0.0223321475132128,0.198218529412384,0.135752014174286,20.9874420970161,4.87202264528473,0.429176388056022,0.0544089476736726
"South Delta",0.480370199751123,0.0494095036212301,0.162491481005193,0.218441440499826,0.216256811586766,0.194211644308692,1,0,0.33620069973013,0.451065878633817,0.449305768925142,0.404124180606259,0.122101718184663,0.0721090841743569,0.563612004681821,0.178695573138799,22.7214634464491,3.7610922782728,0.212132053310365,0.00642196523992821
"Suisun Marsh",0.353141034239963,0.0437810204147789,0.187000053529701,0.119983339974017,0.33312660347777,0.022202926767578,0.0940548460736799,0.112535139143342,0.567236144276091,0.328724226294138,0.95123978537762,0.111214554344514,0.770239560667729,0.0882630112941112,12.6801677713939,3.5379880117386,20.5906192050152,2.6336880667235,0.340108937681961,0.0230525074293737
"Yolo Bypass",0.548588787332549,0.0129643203756432,0.20294806721145,0.189386216377002,0.302977766572936,0.170305045145505,1,0,0.379166886948938,0.399752628823192,0.578758352487579,0.350852749262058,0.225648034780929,0.0210553393046181,0.323533014694548,0.163905137399095,21.967181981437,3.87472946064466,0.226574093263837,0.0124508913849847
"SummerFall",0.384369179828862,0.132373772752801,0.205880956839701,0.200929605219117,0.357454264721879,0.130179304891493,0.30620868293668,0.379679032190083,0.54026832097848,0.360272643723655,0.948695879880079,0.121498884635373,0.635656997310237,0.200958846301356,10.2020941290938,5.83330586940498,20.7370796699162,2.61665641662261,0.450345238917069,0.0747016007274603
"Delta",0.385230358782191,0.136187474889042,0.180197365872262,0.188131658215466,0.282797960681234,0.160169257970068,0.531672037529519,0.466794735962677,0.492879973192383,0.40301713507237,0.782727534940023,0.343340499758587,0.433808869118729,0.323150867221633,7.59661946474154,7.58861783331782,21.3857871416645,3.20158968522746,0.445808423496351,0.209004686441818
