"Region","BevHSIR.mn","BevHSIR.sd","HSIR.mn","HSIR.sd","HSIR_24.mn","HSIR_24.sd","Fr.Sal6.mn2","Fr.Sal6.sd","Fr.Temp22.mn2","Fr.Temp22.sd","Fr.Temp24.mn2","Fr.Temp24.sd","Pr.Turb12.mn2","Pr.Turb12.sd","Sal.mn2","Sal.sd","Temp.mn2","Temp.sd","MaxSpd.mn2","MaxSpd.sd"
"Confluence",0.600946183129544,0.135831113956828,0.40302002270663,0.144034085001066,0.600539583045445,0.135391198901131,0.890797982007417,0.136339394965544,0.748152965409549,0.305990957200348,0.998973958617223,0.00152784936562711,0.54030253828127,0.0998776402379093,3.27755587400554,1.42105308300102,20.2922693019941,1.97700460339824,0.528497359069744,0.0205788320893859
"East Delta",0.440948398474356,0.0434954780971325,0.24166141785511,0.170046930343696,0.375967129893912,0.0881774572121666,1,0,0.556815629335898,0.353358386866239,0.843577980141616,0.157981981523098,0.0275136250190546,0.0568026127428906,0.0604649213072898,0.00625250629838025,21.1313359930661,3.03415079616964,0.229570572178583,0.0197316899801611
"Lower Sacramento River",0.648390975885837,0.0409730860023072,0.379883388691272,0.264402495588205,0.643389522145628,0.0373631065508592,0.996351592969415,0.00651928767378481,0.62347835210686,0.403892070520985,0.989543125852603,0.0166460162131953,0.403195064248673,0.0802159713315275,1.21929449894676,0.649169239405842,20.6070810571465,2.28087334970474,0.475903446119504,0.0155962418468544
"Lower San Joaquin River",0.482389772800635,0.0797153571209393,0.238803027606542,0.237839924032306,0.411341694775776,0.141580566119274,0.999976576419229,7.36633152772993e-05,0.457208862203237,0.456612421236245,0.785878303641987,0.263520571408716,0.108264535366812,0.137816633424562,0.592055921097481,0.23323717412005,21.6809160574459,2.73717135717311,0.325005541161343,0.0088015115174566
"NE Suisun",0.430613430979951,0.191507132356532,0.307646643719371,0.0421206584688439,0.430333602282939,0.191039480624153,0.274606827181355,0.356370088333631,0.818254116296773,0.244689509408148,0.999655763607261,0.00090774958653995,0.800213690158652,0.13158826902131,7.74539965561798,2.20103347335422,20.0255829923836,2.00134479480319,0.466913920357646,0.0180241033893383
"NW Suisun",0.365899866330317,0.125408994859702,0.287258012044983,0.0565038583607727,0.365136366038479,0.124142672578172,0.147156780053002,0.213371625586248,0.901354257964155,0.134799430935891,0.999687652718813,0.000667077738994994,0.830668782024557,0.1329911478992,9.72761726935819,2.02511989672483,18.7595054921811,2.27664590908993,0.452401643909358,0.0325765702498697
"SE Suisun",0.304170841437984,0.146623847096054,0.213364418072871,0.040509154069829,0.304134615789152,0.146562456009252,0.269916094690245,0.253239818928158,0.826555356863882,0.237826438772084,0.999918296276339,0.000253895969227685,0.694396201823201,0.146839818521595,8.50760020255364,2.22403446639295,20.1552442572024,1.92067960206762,0.817177536682651,0.0367982460029128
"SW Suisun",0.147718071615465,0.0201796345779898,0.14046379202061,0.0206794074489427,0.147717991272381,0.0201795442669788,0.00468079569983965,0.00839535446884281,0.964694295857502,0.05060701994102,0.999999629136558,1.17277317796326e-06,0.673270705732337,0.12910812664852,15.14700096376,2.22590798826562,19.7693729507269,1.80507465680343,0.918013557229979,0.0778220314928262
"Sacramento River",0.422759787522813,0.0156634835313164,0.331377197641073,0.102062204810579,0.421946111682721,0.0158615560418749,1,0,0.854860869960877,0.190365236796953,0.995277358502505,0.00570955159170653,0.0144280992308178,0.0229468423182075,0.0554701983357672,0.00900372560109186,19.7934536611662,2.60450107966752,0.51663355008386,0.0589839009532794
"South Delta",0.478169759461371,0.0501258350924625,0.172110617688966,0.217969186512009,0.296580263668791,0.206101209850343,1,0,0.346815373992285,0.451533758367129,0.586925530099386,0.4197837020031,0.121235339678802,0.0732875494862136,0.220861311217459,0.0620017840163664,22.4594656513025,3.43876677782751,0.253225909586954,0.0175222347955322
"Suisun Marsh",0.738322532791488,0.144790387026942,0.576059888205153,0.0883330251128411,0.73457452815276,0.140236848276873,0.800181015749083,0.147466494688951,0.823662433794993,0.219787604269365,0.990692249726059,0.0125196147262895,0.770390691051867,0.0905632878353279,4.41466292270375,1.54361315010117,19.3938471286492,2.21941669156625,0.341453035737852,0.0202240917836171
"Yolo Bypass",0.547431477741871,0.0108527014617007,0.257135553943674,0.182045053244532,0.385923048693198,0.114683979164711,1,0,0.507150786664281,0.370822671306713,0.784692062731932,0.191694955212512,0.222305216639033,0.0203506140665222,0.0805174872949928,0.00665887794077208,21.140025199868,3.09035857315416,0.218911386523355,0.00850130755920576
"SummerFall",0.588389889534296,0.180368497823565,0.411555327912009,0.186102020713677,0.585909999845578,0.178083932434408,0.708621842694729,0.36406428289765,0.774162002318889,0.292172792365576,0.994724246728675,0.0110794959164344,0.636139268901592,0.200883629332573,4.65978264125356,3.49074744898513,19.7631757449927,2.23226603896865,0.449563871209115,0.0725780826727414
"Delta",0.467313424847636,0.180521259299128,0.295731998349688,0.184784469623829,0.426465371453432,0.198152121946976,0.698638972064132,0.408796016938779,0.702416941704191,0.351140181053489,0.91456849258769,0.200208746401674,0.433848707437923,0.32354048331331,4.25404176884991,4.9599469544466,20.4340083119277,2.57983639642282,0.461975621553402,0.213925813811922
