"Region","BevHSIR.mn","BevHSIR.sd","HSIR.mn","HSIR.sd","HSIR_24.mn","HSIR_24.sd","Fr.Sal6.mn2","Fr.Sal6.sd","Fr.Temp22.mn2","Fr.Temp22.sd","Fr.Temp24.mn2","Fr.Temp24.sd","Pr.Turb12.mn2","Pr.Turb12.sd","Sal.mn2","Sal.sd","Temp.mn2","Temp.sd","MaxSpd.mn2","MaxSpd.sd"
"Confluence",0.34847722650297,0.056540746292407,0.112335930191319,0.139521353652092,0.319604754339116,0.0518021002009658,0.38265209626608,0.0788513355926586,0.380842104743038,0.431277604412932,0.937150935302068,0.0820456238980924,0.540899984196354,0.0999762101940259,6.92953001238539,0.436698559576075,21.8707467122274,2.22019558848522,0.521461125951165,0.0248866788465249
"East Delta",0.441272787646096,0.0438196811386009,0.0962069629135862,0.187077663882812,0.189496987145345,0.203824180001307,1,0,0.216040877774094,0.401994632497191,0.433418935100743,0.450076489841409,0.0278235122139208,0.0577021946473968,0.0987523509957317,0.00783901216117397,23.3692461596914,3.59062360699538,0.199704994563093,0.0102627332345893
"Lower Sacramento River",0.613491724114968,0.0607900297335005,0.163932275078622,0.250561983271284,0.422399348792794,0.156683137345093,0.905304473095202,0.0264757175158373,0.302094732140004,0.398651300185361,0.73373282691208,0.249676985384647,0.403505624752822,0.0804046758742595,4.17884132888757,0.293838446103015,22.3143788076338,2.45899147611534,0.465615113584487,0.0195142502330197
"Lower San Joaquin River",0.482889994226691,0.0800052186375418,0.128415507634163,0.230323962932386,0.282783048136989,0.194107368990255,0.999501278337073,0.0003889418669936,0.235492433952333,0.408086092873934,0.553072048464958,0.386533669689938,0.108540555781454,0.138336987899226,1.22042443823158,0.0803979542035489,22.8842024974165,2.84712121556007,0.32085067414456,0.0130639178227771
"NE Suisun",0.3094870866719,0.0252001551729791,0.114553748587117,0.121963526200465,0.299187860859354,0.0216196027307956,0,0,0.415376465828757,0.4287463089399,0.971903272329035,0.0481021109617489,0.800213816657868,0.131597123468852,11.9199045344637,0.621997525245117,21.6351156966763,2.18255851281684,0.45932018768653,0.0207196420999876
"NW Suisun",0.307003951118817,0.0256858714286244,0.124338150990982,0.114833315173238,0.292357835063266,0.0191009129545724,0,0,0.570108995467067,0.324739250827705,0.970721520604766,0.0430250400655326,0.8306004475043,0.132888155407046,14.8676221261284,0.472689937789663,20.2325314491097,2.78319129052692,0.42919261833163,0.032824739547298
"SE Suisun",0.198839487300575,0.0187301262134322,0.0684544245711773,0.08292127740539,0.19351587796444,0.0166312118150232,0.00240886323849979,0.00358253316866559,0.373139046074855,0.462258392173217,0.976357632084138,0.049501323266945,0.694497545298425,0.146945054729534,12.5847802303627,0.612531757803022,21.8005576685869,2.12901272221615,0.795119127744285,0.0358960215076053
"SW Suisun",0.156983804098124,0.0218663444836713,0.0607449085102326,0.0674868202735477,0.154395693897538,0.0205601400220808,0,0,0.419788899266293,0.468805261800429,0.986568313274096,0.0259908739759035,0.673448775532063,0.129507005650036,19.0310521966359,0.444430268317704,21.5880300735567,2.2395543491621,0.887955102279273,0.0699801714236199
"Sacramento River",0.428636428487606,0.0191979384254207,0.121238838908726,0.182157231966452,0.215161804501935,0.191182057808357,1,0,0.302516452459943,0.443442404290236,0.51936680928521,0.454494836931706,0.014048292291843,0.0223665372091894,0.105413422321674,0.00449769903994428,22.5709626345359,3.800556290703,0.418115361585325,0.0175776293315936
"South Delta",0.480018179655688,0.0498635245983178,0.118253676500145,0.204009309730764,0.235406681999119,0.188683539387912,1,0,0.24410464078936,0.396645554117713,0.48345303434344,0.397808569141377,0.121149201310472,0.0730991013774945,0.472388740602337,0.0264506305036351,23.1962950575373,3.56890166503789,0.20282127238733,0.00801740981455411
"Suisun Marsh",0.331432049537334,0.0167432201806353,0.145532694405049,0.120433351131627,0.303732341208013,0.0252084797570122,0.00697611020380934,0.00965044572661173,0.495420385649798,0.349350958798602,0.920824432832311,0.0812693021714255,0.770697498486307,0.0903117945379653,10.7333008027821,0.842486087032916,20.967253087554,2.70584852316441,0.329967307811972,0.0213581762240753
"Yolo Bypass",0.545816770506071,0.00922607671496457,0.158839653839073,0.182512321525126,0.282141762626578,0.168640126870194,1,0,0.310765579524677,0.36406672601093,0.572424859430482,0.328609701080609,0.216525574840702,0.0212564693497188,0.113550728536945,0.00614498340937152,22.7465740073714,3.26819701611455,0.241159251008129,0.0362870863788822
"SummerFall",0.400101237818522,0.132657497302908,0.136534762666493,0.160536348965895,0.334523569850797,0.096184665376822,0.323733169891273,0.376606060181805,0.437116554499977,0.378142032220542,0.890607428912806,0.16320556114448,0.636425888734946,0.200740772498301,9.17732356754589,4.11149739154982,21.3462275141312,2.58376031009903,0.436559041419814,0.0746772376636175
"Delta",0.38702912415557,0.136843344559788,0.117737231010849,0.161429665351667,0.265848666377874,0.143916112690489,0.524736901761722,0.473427733951754,0.355474217805852,0.402945840549932,0.754916218330277,0.340672643514433,0.433495902405544,0.323946351777618,6.85463007602785,6.50950908404951,22.0979911543248,2.88140308171042,0.439273511423148,0.210015661464188
