"Region","BevHSIR.mn","BevHSIR.sd","HSIR.mn","HSIR.sd","HSIR_24.mn","HSIR_24.sd","Fr.Sal6.mn2","Fr.Sal6.sd","Fr.Temp22.mn2","Fr.Temp22.sd","Fr.Temp24.mn2","Fr.Temp24.sd","Pr.Turb12.mn2","Pr.Turb12.sd","Sal.mn2","Sal.sd","Temp.mn2","Temp.sd","MaxSpd.mn2","MaxSpd.sd"
"Confluence",0.632802092471523,0.0860995468517338,0.196419735230565,0.300963311242285,0.329121832039527,0.300278801901917,0.944416684040832,0.0830183210756537,0.321598140352955,0.46948170466427,0.537751976934825,0.46608176963543,0.539855349736937,0.10171405167642,2.8699656932766,1.05712287825268,22.5323631061703,3.37820801157138,0.518886951055438,0.0296351470985213
"East Delta",0.441645381337791,0.0444809625470938,0.150727722458402,0.2096990069882,0.212558262608573,0.203514207331958,1,0,0.351403115270331,0.454532601136399,0.490519041775526,0.430641201961083,0.0283291224819443,0.0583542062362153,0.0878365569187004,0.00407470621131734,22.8046637465868,4.07371937011193,0.211558257097979,0.00999109089840814
"Lower Sacramento River",0.649477744788749,0.0427676543545093,0.199405164372513,0.299754407587163,0.322072999873953,0.305770767361942,0.999771371196812,0.000522832026205508,0.328091001043771,0.464218937421183,0.522247806074188,0.479749707547726,0.403121436035863,0.0801179875456184,1.05124243065107,0.504459406444112,22.4961613601545,3.69569370319737,0.466247030054228,0.0257542392335372
"Lower San Joaquin River",0.482112788713191,0.0793612024116519,0.155744627883561,0.250701711567605,0.222620426901452,0.237174051839861,1,0,0.303386829966559,0.478976195304792,0.431493466144761,0.450808806179844,0.106527458077158,0.138392022265913,0.389372356041157,0.138783753443112,23.2893488178877,3.50780192745047,0.318185342611663,0.0168145838616144
"NE Suisun",0.396802748131154,0.118412489268027,0.131082928278612,0.208556712523021,0.241114078984104,0.176163237065537,0.231348675724896,0.254932269881284,0.323696009297316,0.467523714250682,0.6241768550096,0.409927016511156,0.800259144769334,0.131443079171815,7.74377270362339,1.50594534613303,22.1858714662947,2.97904291130518,0.453233762040348,0.0250688459228377
"NW Suisun",0.313104214548477,0.0247657545053399,0.10075723814737,0.132555325582154,0.226862880482461,0.083256156912386,0.0793858709487887,0.115118047060335,0.502396353628863,0.348534203346156,0.818535662687436,0.209299078244982,0.830416892555881,0.133066394770793,10.7170227217119,1.67309913279693,20.766723753392,2.84587723796422,0.443331941771659,0.0366624824252485
"SE Suisun",0.281149338495351,0.0845431043875392,0.0947005471686878,0.153674417277022,0.16981538671954,0.134556500232508,0.262152158284377,0.183617865771982,0.31351707291374,0.474543726064445,0.617145787407401,0.416437852935833,0.694682484728003,0.14660440583588,8.61460810741075,1.54493051429201,22.2360172194545,3.00211771398102,0.806389386480082,0.043973610505591
"SW Suisun",0.1559737472308,0.0217496194192869,0.0549656917060701,0.0615222584010977,0.136486535325035,0.0279075705199103,0.00221230113280859,0.00658983313131184,0.39805685592994,0.449343438095298,0.891042774072913,0.140894803653216,0.671330487547073,0.130064405047321,16.5186484467966,1.49381409116086,21.3785083825919,2.79507538958623,0.883513174547433,0.0721439658896792
"Sacramento River",0.426837379155647,0.0186699389745197,0.197505431194981,0.184724662898357,0.309706018701527,0.122411619587936,1,0,0.497866270436234,0.456318793937907,0.777782055924874,0.267378746615003,0.0141468429844012,0.0225399723116271,0.0819842302757239,0.0036797338919129,20.8234654092049,3.78576977447188,0.44779363327925,0.0242105023192093
"South Delta",0.48109923078475,0.0492127985694033,0.157460285547137,0.223055617022925,0.202249873366892,0.205742967846705,1,0,0.328812695530087,0.458257222221289,0.433773614632682,0.422301585963406,0.123749079622055,0.0719952971397842,0.266306015034752,0.0263032940133769,23.0794487956379,3.97048643572,0.203915193882102,0.00974184083879305
"Suisun Marsh",0.426432793139266,0.112875801255314,0.158170355253871,0.149444582143524,0.282630756014117,0.108949825512928,0.289120142873159,0.223577430106544,0.454239721374141,0.386689943872228,0.757507590437246,0.263903788231827,0.770313393575117,0.0893801135287862,7.31902481725138,1.39406319666468,21.1043691504967,3.14319742487566,0.334398484983447,0.0246010953669937
"Yolo Bypass",0.547007072984444,0.012225104219509,0.207782255564229,0.217818360519891,0.286883084576535,0.204777263880067,1,0,0.373273604566765,0.429437298064563,0.53856874978163,0.421410621874092,0.220034353729771,0.0200374379200063,0.110307014712975,0.00494415926410265,22.1273694006625,4.05589476364203,0.222502893940183,0.0130967582755439
"SummerFall",0.505454211237004,0.160559926359474,0.16368812325108,0.229067453318068,0.290172117102514,0.220033781819416,0.578173517264898,0.42587406026764,0.401581304099932,0.411675893513232,0.659010759033424,0.383411340518488,0.635926767975949,0.200977300028874,5.48931391572272,4.01080079732373,21.7249043425534,3.25396148183403,0.440716101966193,0.0737538788180261
"Delta",0.436203710981762,0.150606208991892,0.150393498567167,0.205319872902873,0.24517684463281,0.193572533467661,0.650700600350139,0.427486942553495,0.374694805859225,0.43090229024704,0.620045448406924,0.39226434327139,0.433563837153628,0.323462739117351,4.64750759114208,5.32619741459345,22.0686925507112,3.4044524689269,0.442496337645318,0.211137398171993
