"Region","BevHSIR.mn","BevHSIR.sd","HSIR.mn","HSIR.sd","HSIR_24.mn","HSIR_24.sd","Fr.Sal6.mn2","Fr.Sal6.sd","Fr.Temp22.mn2","Fr.Temp22.sd","Fr.Temp24.mn2","Fr.Temp24.sd","Pr.Turb12.mn2","Pr.Turb12.sd","Sal.mn2","Sal.sd","Temp.mn2","Temp.sd","MaxSpd.mn2","MaxSpd.sd"
"Confluence",0.670587304378796,0.0574049748565697,0.196192973096305,0.295140389646043,0.369062642232227,0.291179313677508,0.989416448424993,0.0156501534776089,0.326925011023136,0.4664334228582,0.589630135568684,0.448830162960718,0.539756218678442,0.101785255223495,2.08751678530086,0.712489175139907,22.2290667273801,3.28656295268458,0.519175737522351,0.031418875657779
"East Delta",0.441472952979756,0.044458171305243,0.209135758990491,0.195153535771871,0.326440936830666,0.141550716840953,1,0,0.47810611925387,0.419731478663426,0.74234860469337,0.267524423574605,0.0282426350692285,0.0581668575083567,0.0824210627298279,0.00244871984890635,21.2285009272284,3.55393551191219,0.232024567659689,0.0124942148555065
"Lower Sacramento River",0.648016976114607,0.0421498527273907,0.228031316991513,0.286680389637229,0.408322781161713,0.267416213993169,1,0,0.364745741087577,0.447296861678218,0.637998069400783,0.429657876169907,0.403161816314659,0.0801224235881435,0.646357814492622,0.256394196095924,21.8309899780438,3.38818772963583,0.470320936279257,0.0261586106858004
"Lower San Joaquin River",0.48188108852596,0.0792801235950094,0.158768142980493,0.249419831808864,0.262096953871133,0.253760430261688,1,0,0.308159223014215,0.477143991540327,0.495383531603672,0.469464382788868,0.106531098459756,0.138364408486964,0.336910933735175,0.146258439553643,22.8357379719825,3.48863573016195,0.322603504134579,0.0168343209006439
"NE Suisun",0.480538688618709,0.153484066938527,0.12372289764639,0.179240757884183,0.304320113572026,0.199186084888494,0.428922569970292,0.273255156301824,0.325328845523454,0.466577925051483,0.653031650055567,0.393579212685264,0.800264224233103,0.131445946130932,6.49988046385367,1.17943450567015,22.0721546239078,2.98333795580263,0.454358453568083,0.0248788805496221
"NW Suisun",0.328281196323319,0.0716446450181545,0.0976829478897414,0.122350219725413,0.240723100369947,0.0829616437013566,0.0661000041504483,0.142390642074716,0.50628301361773,0.347373548489565,0.833362320823581,0.193916634025388,0.830428348202487,0.133068352580242,9.56675763678869,1.15261308042292,20.7057528829948,2.87755752920857,0.444845165334464,0.0365813337493225
"SE Suisun",0.34843587742077,0.114959341245971,0.0839456880101381,0.12623233493426,0.210374676549285,0.14903948540975,0.404632682331781,0.167436784604355,0.31571441756637,0.473422750682497,0.652774854868605,0.396947479292648,0.694691437184375,0.146622134562627,7.4298301062428,1.19730964324813,22.0939284875575,3.00668463247525,0.811049219775418,0.0432602738083365
"SW Suisun",0.154908491093821,0.0209114069048797,0.0574938417995472,0.0619282924604244,0.139031636013738,0.0254233095373997,0.00378537253592588,0.00638203605233035,0.416094129577623,0.448611231483053,0.91074722265229,0.117930909737658,0.671290714946578,0.129986282535512,15.4838729947107,1.04043983802766,21.2520155294091,2.82127541579305,0.886903022588741,0.0714139195006299
"Sacramento River",0.422528557912695,0.0166321454778298,0.259885684364765,0.151934796610707,0.383593828020985,0.0486345274903316,1,0,0.656288119201008,0.366040293839483,0.951594758755614,0.077905587781963,0.0143959854239183,0.0228972755017847,0.0792054816009305,0.000974695400986332,19.8908538187385,3.19226302383148,0.527933834884504,0.0363395483638623
"South Delta",0.480093675801921,0.0495686022032348,0.163260761020032,0.220471338286682,0.233321213522189,0.19979254946848,1,0,0.345542592384304,0.450634390070359,0.496172525545468,0.399558618966838,0.123889245055551,0.0728233882577494,0.203598254158472,0.0290879019722853,22.7397700281674,3.7159096496381,0.244752692676612,0.0205335107564042
"Suisun Marsh",0.539044560553622,0.17093505299856,0.187926268326205,0.176154776347229,0.350808693732935,0.133482731132509,0.496150569200907,0.229464168427278,0.454591650751547,0.386823682237395,0.762132601682014,0.262763344874888,0.770313325904804,0.089574276938332,6.00183975866744,0.870608381342878,21.0759612514088,3.15859775154967,0.334728842894826,0.0252678158870952
"Yolo Bypass",0.546830572826112,0.0118187468916007,0.213315297902487,0.216385296653943,0.300931795220196,0.197294399822438,1,0,0.388434097552802,0.425427511199298,0.574839962502945,0.400698866942122,0.220245341738691,0.0200871769564905,0.106529064075919,0.00518178303524991,21.924030992615,3.92426372089212,0.2227404816102,0.0122279085623855
"SummerFall",0.546482509342586,0.167071076562885,0.177458376575941,0.228229822540965,0.342229304374206,0.21385525857477,0.637916755444087,0.413733719313263,0.413136354119997,0.40487759982725,0.705780781868765,0.351177660974586,0.635914927275098,0.201009266923028,4.5756179988124,3.61511023510328,21.4604427099569,3.11859687325951,0.442267670507725,0.0743456015969827
"Delta",0.461884995212507,0.158343207208568,0.164946798251509,0.200956087470826,0.29408569759142,0.191843019081956,0.699083970551196,0.396508019401443,0.40718441337947,0.424472492578001,0.691668019846049,0.360141553565242,0.433600865934299,0.323435097192132,4.04372669636309,4.84560428134599,21.6565636016195,3.24927077276322,0.45595303824406,0.208062212009569
